CODE,State,SEX,AGE,POPESTIMATE2008
29,Missouri,1,36,37103
29,Missouri,1,37,39378
29,Missouri,1,38,40072
29,Missouri,1,39,37983
29,Missouri,1,40,35828
29,Missouri,1,41,37159
29,Missouri,1,42,38387
29,Missouri,1,43,42196
29,Missouri,1,44,42991
29,Missouri,1,45,43792
29,Missouri,1,46,44675
29,Missouri,1,47,45384
29,Missouri,1,48,45958
29,Missouri,1,49,44194
29,Missouri,1,50,43709
29,Missouri,1,51,43743
29,Missouri,1,52,41735
29,Missouri,1,53,41561
29,Missouri,1,54,39888
29,Missouri,1,55,37512
29,Missouri,1,56,37598
29,Missouri,1,57,35520
29,Missouri,1,58,34913
29,Missouri,1,59,34448
29,Missouri,1,60,33368
29,Missouri,1,61,35377
29,Missouri,1,62,25752
29,Missouri,1,63,26318
29,Missouri,1,64,26315
29,Missouri,1,65,26386
29,Missouri,1,66,24204
29,Missouri,1,67,22272
29,Missouri,1,68,20947
29,Missouri,1,69,20240
29,Missouri,1,70,18491
29,Missouri,1,71,17654
29,Missouri,1,72,17361
29,Missouri,1,73,16641
29,Missouri,1,74,15170
29,Missouri,1,75,14761
29,Missouri,1,76,14098
29,Missouri,1,77,13043
29,Missouri,1,78,12765
29,Missouri,1,79,11801
29,Missouri,1,80,11126
29,Missouri,1,81,10442
29,Missouri,1,82,9229
29,Missouri,1,83,8681
29,Missouri,1,84,7317
29,Missouri,1,85,33483
29,Missouri,1,999,2899079
29,Missouri,2,0,38716
29,Missouri,2,1,38465
29,Missouri,2,2,38072
29,Missouri,2,3,37566
29,Missouri,2,4,37344
29,Missouri,2,5,37704
29,Missouri,2,6,37985
29,Missouri,2,7,38210
29,Missouri,2,8,36843
29,Missouri,2,9,37903
29,Missouri,2,10,39036
29,Missouri,2,11,37870
29,Missouri,2,12,39238
29,Missouri,2,13,38698
29,Missouri,2,14,39511
29,Missouri,2,15,40891
29,Missouri,2,16,41767
29,Missouri,2,17,42219
29,Missouri,2,18,43516
29,Missouri,2,19,42098
29,Missouri,2,20,41170
29,Missouri,2,21,40985
29,Missouri,2,22,40667
29,Missouri,2,23,40922
29,Missouri,2,24,40167
29,Missouri,2,25,39899
29,Missouri,2,26,41028
29,Missouri,2,27,43220
29,Missouri,2,28,39980
29,Missouri,2,29,36673
29,Missouri,2,30,36057
29,Missouri,2,31,36140
29,Missouri,2,32,34931
29,Missouri,2,33,35629
29,Missouri,2,34,34931
29,Missouri,2,35,35885
29,Missouri,2,36,37266
29,Missouri,2,37,39822
29,Missouri,2,38,40215
29,Missouri,2,39,37549
29,Missouri,2,40,37108
29,Missouri,2,41,37839
29,Missouri,2,42,38782
29,Missouri,2,43,43031
29,Missouri,2,44,43749
29,Missouri,2,45,44524
29,Missouri,2,46,45252
29,Missouri,2,47,46513
29,Missouri,2,48,47201
29,Missouri,2,49,45160
29,Missouri,2,50,45027
29,Missouri,2,51,45815
29,Missouri,2,52,43053
29,Missouri,2,53,43348
29,Missouri,2,54,42255
29,Missouri,2,55,39798
29,Missouri,2,56,39827
29,Missouri,2,57,38747
29,Missouri,2,58,37752
29,Missouri,2,59,36479
29,Missouri,2,60,35595
29,Missouri,2,61,38714
29,Missouri,2,62,28569
29,Missouri,2,63,28797
29,Missouri,2,64,28891
29,Missouri,2,65,29770
29,Missouri,2,66,26689
29,Missouri,2,67,24878
29,Missouri,2,68,23898
29,Missouri,2,69,22686
29,Missouri,2,70,21723
29,Missouri,2,71,21042
29,Missouri,2,72,20101
29,Missouri,2,73,20171
29,Missouri,2,74,18889
29,Missouri,2,75,18476
29,Missouri,2,76,18200
29,Missouri,2,77,17614
29,Missouri,2,78,17509
29,Missouri,2,79,16172
29,Missouri,2,80,16084
29,Missouri,2,81,15518
29,Missouri,2,82,14183
29,Missouri,2,83,14122
29,Missouri,2,84,12646
29,Missouri,2,85,75852
29,Missouri,2,999,3024837
30,Montana,0,0,12327
30,Montana,0,1,12620
30,Montana,0,2,12050
30,Montana,0,3,11905
30,Montana,0,4,11776
30,Montana,0,5,12235
30,Montana,0,6,12118
30,Montana,0,7,11835
30,Montana,0,8,11702
30,Montana,0,9,12115
30,Montana,0,10,11959
30,Montana,0,11,12092
30,Montana,0,12,12431
30,Montana,0,13,12762
30,Montana,0,14,12705
30,Montana,0,15,13135
30,Montana,0,16,13977
30,Montana,0,17,14070
30,Montana,0,18,14463
30,Montana,0,19,13705
30,Montana,0,20,13766
30,Montana,0,21,13797
30,Montana,0,22,13933
30,Montana,0,23,14245
30,Montana,0,24,13185
30,Montana,0,25,12500
30,Montana,0,26,14139
30,Montana,0,27,11848
30,Montana,0,28,10976
30,Montana,0,29,11957
30,Montana,0,30,11197
30,Montana,0,31,10680
30,Montana,0,32,10601
30,Montana,0,33,11518
30,Montana,0,34,11007
30,Montana,0,35,10318
30,Montana,0,36,11277
30,Montana,0,37,11920
30,Montana,0,38,11651
30,Montana,0,39,11291
30,Montana,0,40,10728
30,Montana,0,41,11620
30,Montana,0,42,11745
30,Montana,0,43,12669
30,Montana,0,44,13573
30,Montana,0,45,14000
30,Montana,0,46,14440
30,Montana,0,47,15070
30,Montana,0,48,15817
30,Montana,0,49,15335
30,Montana,0,50,15698
30,Montana,0,51,15805
30,Montana,0,52,15473
30,Montana,0,53,15733
30,Montana,0,54,15801
30,Montana,0,55,15325
30,Montana,0,56,14916
30,Montana,0,57,14456
30,Montana,0,58,14037
30,Montana,0,59,13712
30,Montana,0,60,12878
30,Montana,0,61,13185
30,Montana,0,62,10205
30,Montana,0,63,10226
30,Montana,0,64,9849
30,Montana,0,65,10255
30,Montana,0,66,8951
30,Montana,0,67,8500
30,Montana,0,68,7952
30,Montana,0,69,7577
30,Montana,0,70,6953
30,Montana,0,71,6964
30,Montana,0,72,6510
30,Montana,0,73,6221
30,Montana,0,74,5564
30,Montana,0,75,5247
30,Montana,0,76,5399
30,Montana,0,77,5213
30,Montana,0,78,5157
30,Montana,0,79,4862
30,Montana,0,80,4521
30,Montana,0,81,4308
30,Montana,0,82,4002
30,Montana,0,83,3575
30,Montana,0,84,3414
30,Montana,0,85,19186
30,Montana,0,999,976415
30,Montana,1,0,6322
30,Montana,1,1,6575
30,Montana,1,2,6143
30,Montana,1,3,6040
30,Montana,1,4,6072
30,Montana,1,5,6298
30,Montana,1,6,6251
30,Montana,1,7,5888
30,Montana,1,8,6059
30,Montana,1,9,6234
30,Montana,1,10,6281
30,Montana,1,11,6168
30,Montana,1,12,6395
30,Montana,1,13,6555
30,Montana,1,14,6742
30,Montana,1,15,6608
30,Montana,1,16,7136
30,Montana,1,17,7255
30,Montana,1,18,7476
30,Montana,1,19,7177
30,Montana,1,20,7168
30,Montana,1,21,7253
30,Montana,1,22,7347
30,Montana,1,23,7359
30,Montana,1,24,6988
30,Montana,1,25,6454
30,Montana,1,26,7215
30,Montana,1,27,6175
30,Montana,1,28,5706
30,Montana,1,29,6253
30,Montana,1,30,5625
30,Montana,1,31,5632
30,Montana,1,32,5335
30,Montana,1,33,5689
30,Montana,1,34,5838
30,Montana,1,35,5359
30,Montana,1,36,5646
30,Montana,1,37,5904
30,Montana,1,38,5972
30,Montana,1,39,5734
30,Montana,1,40,5413
30,Montana,1,41,5758
30,Montana,1,42,5739
30,Montana,1,43,6387
30,Montana,1,44,6814
30,Montana,1,45,6859
30,Montana,1,46,7317
30,Montana,1,47,7431
30,Montana,1,48,7789
30,Montana,1,49,7565
30,Montana,1,50,7743
30,Montana,1,51,7721
30,Montana,1,52,7636
30,Montana,1,53,7770
30,Montana,1,54,7918
30,Montana,1,55,7624
30,Montana,1,56,7514
30,Montana,1,57,7365
30,Montana,1,58,7052
30,Montana,1,59,6983
30,Montana,1,60,6734
30,Montana,1,61,6747
30,Montana,1,62,5183
30,Montana,1,63,5244
30,Montana,1,64,4973
30,Montana,1,65,5206
30,Montana,1,66,4402
30,Montana,1,67,4220
30,Montana,1,68,4088
30,Montana,1,69,3755
30,Montana,1,70,3347
30,Montana,1,71,3483
30,Montana,1,72,3154
30,Montana,1,73,2977
30,Montana,1,74,2701
30,Montana,1,75,2517
30,Montana,1,76,2445
30,Montana,1,77,2466
30,Montana,1,78,2392
30,Montana,1,79,2139
30,Montana,1,80,2011
30,Montana,1,81,1789
30,Montana,1,82,1773
30,Montana,1,83,1492
30,Montana,1,84,1347
30,Montana,1,85,6628
30,Montana,1,999,489938
30,Montana,2,0,6005
30,Montana,2,1,6045
30,Montana,2,2,5907
30,Montana,2,3,5865
30,Montana,2,4,5704
30,Montana,2,5,5937
30,Montana,2,6,5867
30,Montana,2,7,5947
30,Montana,2,8,5643
30,Montana,2,9,5881
30,Montana,2,10,5678
30,Montana,2,11,5924
30,Montana,2,12,6036
30,Montana,2,13,6207
30,Montana,2,14,5963
30,Montana,2,15,6527
30,Montana,2,16,6841
30,Montana,2,17,6815
30,Montana,2,18,6987
30,Montana,2,19,6528
30,Montana,2,20,6598
30,Montana,2,21,6544
30,Montana,2,22,6586
30,Montana,2,23,6886
30,Montana,2,24,6197
30,Montana,2,25,6046
30,Montana,2,26,6924
30,Montana,2,27,5673
30,Montana,2,28,5270
30,Montana,2,29,5704
30,Montana,2,30,5572
30,Montana,2,31,5048
30,Montana,2,32,5266
30,Montana,2,33,5829
30,Montana,2,34,5169
30,Montana,2,35,4959
30,Montana,2,36,5631
30,Montana,2,37,6016
30,Montana,2,38,5679
30,Montana,2,39,5557
30,Montana,2,40,5315
30,Montana,2,41,5862
30,Montana,2,42,6006
30,Montana,2,43,6282
30,Montana,2,44,6759
30,Montana,2,45,7141
30,Montana,2,46,7123
30,Montana,2,47,7639
30,Montana,2,48,8028
30,Montana,2,49,7770
30,Montana,2,50,7955
30,Montana,2,51,8084
30,Montana,2,52,7837
30,Montana,2,53,7963
30,Montana,2,54,7883
30,Montana,2,55,7701
30,Montana,2,56,7402
30,Montana,2,57,7091
30,Montana,2,58,6985
30,Montana,2,59,6729
30,Montana,2,60,6144
30,Montana,2,61,6438
30,Montana,2,62,5022
30,Montana,2,63,4982
30,Montana,2,64,4876
30,Montana,2,65,5049
30,Montana,2,66,4549
30,Montana,2,67,4280
30,Montana,2,68,3864
30,Montana,2,69,3822
30,Montana,2,70,3606
30,Montana,2,71,3481
30,Montana,2,72,3356
30,Montana,2,73,3244
30,Montana,2,74,2863
30,Montana,2,75,2730
30,Montana,2,76,2954
30,Montana,2,77,2747
30,Montana,2,78,2765
30,Montana,2,79,2723
30,Montana,2,80,2510
30,Montana,2,81,2519
30,Montana,2,82,2229
30,Montana,2,83,2083
30,Montana,2,84,2067
30,Montana,2,85,12558
30,Montana,2,999,486477
31,Nebraska,0,0,26398
31,Nebraska,0,1,26171
31,Nebraska,0,2,25913
31,Nebraska,0,3,25574
31,Nebraska,0,4,26068
31,Nebraska,0,5,25963
31,Nebraska,0,6,24799
31,Nebraska,0,7,24833
31,Nebraska,0,8,24124
31,Nebraska,0,9,24261
31,Nebraska,0,10,24221
31,Nebraska,0,11,24090
31,Nebraska,0,12,24569
31,Nebraska,0,13,24727
31,Nebraska,0,14,24632
31,Nebraska,0,15,25170
31,Nebraska,0,16,26186
31,Nebraska,0,17,26088
31,Nebraska,0,18,27256
31,Nebraska,0,19,26523
31,Nebraska,0,20,26560
31,Nebraska,0,21,26379
31,Nebraska,0,22,26274
31,Nebraska,0,23,26109
31,Nebraska,0,24,25521
31,Nebraska,0,25,25893
31,Nebraska,0,26,26530
31,Nebraska,0,27,24319
31,Nebraska,0,28,22105
31,Nebraska,0,29,22502
31,Nebraska,0,30,23890
31,Nebraska,0,31,22083
31,Nebraska,0,32,21948
31,Nebraska,0,33,22970
31,Nebraska,0,34,21606
31,Nebraska,0,35,21679
31,Nebraska,0,36,21976
31,Nebraska,0,37,22915
31,Nebraska,0,38,23172
31,Nebraska,0,39,21975
31,Nebraska,0,40,21453
31,Nebraska,0,41,21799
31,Nebraska,0,42,21985
31,Nebraska,0,43,23524
31,Nebraska,0,44,24760
31,Nebraska,0,45,25958
31,Nebraska,0,46,26180
31,Nebraska,0,47,26635
31,Nebraska,0,48,27258
31,Nebraska,0,49,26280
31,Nebraska,0,50,26356
31,Nebraska,0,51,25857
31,Nebraska,0,52,25191
31,Nebraska,0,53,24859
31,Nebraska,0,54,25142
31,Nebraska,0,55,23894
31,Nebraska,0,56,23333
31,Nebraska,0,57,22262
31,Nebraska,0,58,21777
31,Nebraska,0,59,21117
31,Nebraska,0,60,19932
31,Nebraska,0,61,20801
31,Nebraska,0,62,15227
31,Nebraska,0,63,14899
31,Nebraska,0,64,15179
31,Nebraska,0,65,15173
31,Nebraska,0,66,13578
31,Nebraska,0,67,12416
31,Nebraska,0,68,12030
31,Nebraska,0,69,11411
31,Nebraska,0,70,11526
31,Nebraska,0,71,11101
31,Nebraska,0,72,10386
31,Nebraska,0,73,10772
31,Nebraska,0,74,9683
31,Nebraska,0,75,9714
31,Nebraska,0,76,9669
31,Nebraska,0,77,9396
31,Nebraska,0,78,9283
31,Nebraska,0,79,9018
31,Nebraska,0,80,8407
31,Nebraska,0,81,8053
31,Nebraska,0,82,7615
31,Nebraska,0,83,7061
31,Nebraska,0,84,6696
31,Nebraska,0,85,37760
31,Nebraska,0,999,1796378
31,Nebraska,1,0,13652
31,Nebraska,1,1,13353
31,Nebraska,1,2,13330
31,Nebraska,1,3,13242
31,Nebraska,1,4,13391
31,Nebraska,1,5,13091
31,Nebraska,1,6,12788
31,Nebraska,1,7,12696
31,Nebraska,1,8,12320
31,Nebraska,1,9,12395
31,Nebraska,1,10,12266
31,Nebraska,1,11,12351
31,Nebraska,1,12,12520
31,Nebraska,1,13,12810
31,Nebraska,1,14,12493
31,Nebraska,1,15,13123
31,Nebraska,1,16,13324
31,Nebraska,1,17,13473
31,Nebraska,1,18,13821
31,Nebraska,1,19,13710
31,Nebraska,1,20,13449
31,Nebraska,1,21,13508
31,Nebraska,1,22,13372
31,Nebraska,1,23,13582
31,Nebraska,1,24,13093
31,Nebraska,1,25,13005
31,Nebraska,1,26,13860
31,Nebraska,1,27,12463
31,Nebraska,1,28,11212
31,Nebraska,1,29,11237
31,Nebraska,1,30,12432
31,Nebraska,1,31,11038
31,Nebraska,1,32,11085
31,Nebraska,1,33,11824
31,Nebraska,1,34,11009
31,Nebraska,1,35,11090
31,Nebraska,1,36,10939
31,Nebraska,1,37,11707
31,Nebraska,1,38,11839
31,Nebraska,1,39,11137
31,Nebraska,1,40,10726
31,Nebraska,1,41,11075
31,Nebraska,1,42,11189
31,Nebraska,1,43,11786
31,Nebraska,1,44,12326
31,Nebraska,1,45,13205
31,Nebraska,1,46,12886
31,Nebraska,1,47,13050
31,Nebraska,1,48,13718
31,Nebraska,1,49,13311
31,Nebraska,1,50,13088
31,Nebraska,1,51,12896
31,Nebraska,1,52,12670
31,Nebraska,1,53,12268
31,Nebraska,1,54,12531
31,Nebraska,1,55,11791
31,Nebraska,1,56,11549
31,Nebraska,1,57,10874
31,Nebraska,1,58,10965
31,Nebraska,1,59,10516
31,Nebraska,1,60,9740
31,Nebraska,1,61,10311
31,Nebraska,1,62,7541
31,Nebraska,1,63,7262
31,Nebraska,1,64,7634
31,Nebraska,1,65,7260
31,Nebraska,1,66,6531
31,Nebraska,1,67,5785
31,Nebraska,1,68,5779
31,Nebraska,1,69,5353
31,Nebraska,1,70,5331
31,Nebraska,1,71,5133
31,Nebraska,1,72,4715
31,Nebraska,1,73,4904
31,Nebraska,1,74,4407
31,Nebraska,1,75,4256
31,Nebraska,1,76,4228
31,Nebraska,1,77,4078
31,Nebraska,1,78,3995
31,Nebraska,1,79,3698
31,Nebraska,1,80,3608
31,Nebraska,1,81,3313
31,Nebraska,1,82,2975
31,Nebraska,1,83,2781
31,Nebraska,1,84,2597
31,Nebraska,1,85,11899
31,Nebraska,1,999,890564
31,Nebraska,2,0,12746
31,Nebraska,2,1,12818
31,Nebraska,2,2,12583
31,Nebraska,2,3,12332
31,Nebraska,2,4,12677
31,Nebraska,2,5,12872
31,Nebraska,2,6,12011
31,Nebraska,2,7,12137
31,Nebraska,2,8,11804
31,Nebraska,2,9,11866
31,Nebraska,2,10,11955
31,Nebraska,2,11,11739
31,Nebraska,2,12,12049
31,Nebraska,2,13,11917
31,Nebraska,2,14,12139
31,Nebraska,2,15,12047
31,Nebraska,2,16,12862
31,Nebraska,2,17,12615
31,Nebraska,2,18,13435
31,Nebraska,2,19,12813
31,Nebraska,2,20,13111
31,Nebraska,2,21,12871
31,Nebraska,2,22,12902
31,Nebraska,2,23,12527
31,Nebraska,2,24,12428
31,Nebraska,2,25,12888
31,Nebraska,2,26,12670
31,Nebraska,2,27,11856
31,Nebraska,2,28,10893
31,Nebraska,2,29,11265
31,Nebraska,2,30,11458
31,Nebraska,2,31,11045
31,Nebraska,2,32,10863
31,Nebraska,2,33,11146
31,Nebraska,2,34,10597
31,Nebraska,2,35,10589
31,Nebraska,2,36,11037
31,Nebraska,2,37,11208
31,Nebraska,2,38,11333
31,Nebraska,2,39,10838
31,Nebraska,2,40,10727
31,Nebraska,2,41,10724
31,Nebraska,2,42,10796
31,Nebraska,2,43,11738
31,Nebraska,2,44,12434
31,Nebraska,2,45,12753
31,Nebraska,2,46,13294
31,Nebraska,2,47,13585
31,Nebraska,2,48,13540
31,Nebraska,2,49,12969
31,Nebraska,2,50,13268
31,Nebraska,2,51,12961
31,Nebraska,2,52,12521
31,Nebraska,2,53,12591
31,Nebraska,2,54,12611
31,Nebraska,2,55,12103
31,Nebraska,2,56,11784
31,Nebraska,2,57,11388
31,Nebraska,2,58,10812
31,Nebraska,2,59,10601
31,Nebraska,2,60,10192
31,Nebraska,2,61,10490
31,Nebraska,2,62,7686
31,Nebraska,2,63,7637
31,Nebraska,2,64,7545
31,Nebraska,2,65,7913
31,Nebraska,2,66,7047
31,Nebraska,2,67,6631
31,Nebraska,2,68,6251
31,Nebraska,2,69,6058
31,Nebraska,2,70,6195
31,Nebraska,2,71,5968
31,Nebraska,2,72,5671
31,Nebraska,2,73,5868
31,Nebraska,2,74,5276
31,Nebraska,2,75,5458
31,Nebraska,2,76,5441
31,Nebraska,2,77,5318
31,Nebraska,2,78,5288
31,Nebraska,2,79,5320
31,Nebraska,2,80,4799
31,Nebraska,2,81,4740
31,Nebraska,2,82,4640
31,Nebraska,2,83,4280
31,Nebraska,2,84,4099
31,Nebraska,2,85,25861
31,Nebraska,2,999,905814
32,Nevada,0,0,38556
32,Nevada,0,1,39247
32,Nevada,0,2,38749
32,Nevada,0,3,38012
32,Nevada,0,4,37983
32,Nevada,0,5,35708
32,Nevada,0,6,36018
32,Nevada,0,7,35681
32,Nevada,0,8,34607
32,Nevada,0,9,35222
32,Nevada,0,10,35987
32,Nevada,0,11,36634
32,Nevada,0,12,36641
32,Nevada,0,13,36089
32,Nevada,0,14,36427
32,Nevada,0,15,37135
32,Nevada,0,16,37169
32,Nevada,0,17,36756
32,Nevada,0,18,35956
32,Nevada,0,19,32554
32,Nevada,0,20,32707
32,Nevada,0,21,33286
32,Nevada,0,22,34989
32,Nevada,0,23,36940
32,Nevada,0,24,38255
32,Nevada,0,25,39453
32,Nevada,0,26,39365
32,Nevada,0,27,42262
32,Nevada,0,28,41278
32,Nevada,0,29,38515
32,Nevada,0,30,39329
32,Nevada,0,31,36459
32,Nevada,0,32,36788
32,Nevada,0,33,37212
32,Nevada,0,34,35831
32,Nevada,0,35,37538
32,Nevada,0,36,38895
32,Nevada,0,37,41213
32,Nevada,0,38,40887
32,Nevada,0,39,37818
32,Nevada,0,40,38339
32,Nevada,0,41,37058
32,Nevada,0,42,37769
32,Nevada,0,43,39699
32,Nevada,0,44,39139
32,Nevada,0,45,38456
32,Nevada,0,46,38717
32,Nevada,0,47,39137
32,Nevada,0,48,38174
32,Nevada,0,49,36071
32,Nevada,0,50,36668
32,Nevada,0,51,36905
32,Nevada,0,52,34895
32,Nevada,0,53,35683
32,Nevada,0,54,34374
32,Nevada,0,55,32807
32,Nevada,0,56,31691
32,Nevada,0,57,31710
32,Nevada,0,58,32825
32,Nevada,0,59,30585
32,Nevada,0,60,31428
32,Nevada,0,61,32358
32,Nevada,0,62,25176
32,Nevada,0,63,26023
32,Nevada,0,64,24774
32,Nevada,0,65,25051
32,Nevada,0,66,21815
32,Nevada,0,67,21172
32,Nevada,0,68,19901
32,Nevada,0,69,18200
32,Nevada,0,70,17645
32,Nevada,0,71,15709
32,Nevada,0,72,15332
32,Nevada,0,73,14956
32,Nevada,0,74,12923
32,Nevada,0,75,12341
32,Nevada,0,76,11488
32,Nevada,0,77,11062
32,Nevada,0,78,11008
32,Nevada,0,79,9550
32,Nevada,0,80,8916
32,Nevada,0,81,8205
32,Nevada,0,82,7348
32,Nevada,0,83,6781
32,Nevada,0,84,5986
32,Nevada,0,85,27629
32,Nevada,0,999,2653630
32,Nevada,1,0,19769
32,Nevada,1,1,19921
32,Nevada,1,2,19771
32,Nevada,1,3,19525
32,Nevada,1,4,19532
32,Nevada,1,5,18113
32,Nevada,1,6,18478
32,Nevada,1,7,18434
32,Nevada,1,8,17744
32,Nevada,1,9,18175
32,Nevada,1,10,18360
32,Nevada,1,11,18612
32,Nevada,1,12,18740
32,Nevada,1,13,18530
32,Nevada,1,14,18836
32,Nevada,1,15,18949
32,Nevada,1,16,19085
32,Nevada,1,17,19161
32,Nevada,1,18,18610
32,Nevada,1,19,16946
32,Nevada,1,20,16943
32,Nevada,1,21,17238
32,Nevada,1,22,18166
32,Nevada,1,23,19051
32,Nevada,1,24,19330
32,Nevada,1,25,20277
32,Nevada,1,26,20366
32,Nevada,1,27,20811
32,Nevada,1,28,21169
32,Nevada,1,29,20173
32,Nevada,1,30,20372
32,Nevada,1,31,18649
32,Nevada,1,32,19130
32,Nevada,1,33,19225
32,Nevada,1,34,18356
32,Nevada,1,35,19043
32,Nevada,1,36,19922
32,Nevada,1,37,21313
32,Nevada,1,38,21139
32,Nevada,1,39,19727
32,Nevada,1,40,19739
32,Nevada,1,41,19215
32,Nevada,1,42,19718
32,Nevada,1,43,20696
32,Nevada,1,44,20035
32,Nevada,1,45,19943
32,Nevada,1,46,19980
32,Nevada,1,47,19867
32,Nevada,1,48,19840
32,Nevada,1,49,18338
32,Nevada,1,50,18627
32,Nevada,1,51,18521
32,Nevada,1,52,17462
32,Nevada,1,53,17854
32,Nevada,1,54,16972
32,Nevada,1,55,15940
32,Nevada,1,56,15603
32,Nevada,1,57,15880
32,Nevada,1,58,16105
32,Nevada,1,59,15154
32,Nevada,1,60,15419
32,Nevada,1,61,16113
32,Nevada,1,62,12255
32,Nevada,1,63,12914
32,Nevada,1,64,12222
32,Nevada,1,65,12239
32,Nevada,1,66,10664
32,Nevada,1,67,10664
32,Nevada,1,68,9912
32,Nevada,1,69,9057
32,Nevada,1,70,8703
32,Nevada,1,71,7652
32,Nevada,1,72,7709
32,Nevada,1,73,7319
32,Nevada,1,74,6275
32,Nevada,1,75,5964
32,Nevada,1,76,5659
32,Nevada,1,77,5178
32,Nevada,1,78,5280
32,Nevada,1,79,4585
32,Nevada,1,80,3884
32,Nevada,1,81,3779
32,Nevada,1,82,3058
32,Nevada,1,83,2859
32,Nevada,1,84,2477
32,Nevada,1,85,10009
32,Nevada,1,999,1343029
32,Nevada,2,0,18787
32,Nevada,2,1,19326
32,Nevada,2,2,18978
32,Nevada,2,3,18487
32,Nevada,2,4,18451
32,Nevada,2,5,17595
32,Nevada,2,6,17540
32,Nevada,2,7,17247
32,Nevada,2,8,16863
32,Nevada,2,9,17047
32,Nevada,2,10,17627
32,Nevada,2,11,18022
32,Nevada,2,12,17901
32,Nevada,2,13,17559
32,Nevada,2,14,17591
32,Nevada,2,15,18186
32,Nevada,2,16,18084
32,Nevada,2,17,17595
32,Nevada,2,18,17346
32,Nevada,2,19,15608
32,Nevada,2,20,15764
32,Nevada,2,21,16048
32,Nevada,2,22,16823
32,Nevada,2,23,17889
32,Nevada,2,24,18925
32,Nevada,2,25,19176
32,Nevada,2,26,18999
32,Nevada,2,27,21451
32,Nevada,2,28,20109
32,Nevada,2,29,18342
32,Nevada,2,30,18957
32,Nevada,2,31,17810
32,Nevada,2,32,17658
32,Nevada,2,33,17987
32,Nevada,2,34,17475
32,Nevada,2,35,18495
32,Nevada,2,36,18973
32,Nevada,2,37,19900
32,Nevada,2,38,19748
32,Nevada,2,39,18091
32,Nevada,2,40,18600
32,Nevada,2,41,17843
32,Nevada,2,42,18051
32,Nevada,2,43,19003
32,Nevada,2,44,19104
32,Nevada,2,45,18513
32,Nevada,2,46,18737
32,Nevada,2,47,19270
32,Nevada,2,48,18334
32,Nevada,2,49,17733
32,Nevada,2,50,18041
32,Nevada,2,51,18384
32,Nevada,2,52,17433
32,Nevada,2,53,17829
32,Nevada,2,54,17402
32,Nevada,2,55,16867
32,Nevada,2,56,16088
32,Nevada,2,57,15830
32,Nevada,2,58,16720
32,Nevada,2,59,15431
32,Nevada,2,60,16009
32,Nevada,2,61,16245
32,Nevada,2,62,12921
32,Nevada,2,63,13109
32,Nevada,2,64,12552
32,Nevada,2,65,12812
32,Nevada,2,66,11151
32,Nevada,2,67,10508
32,Nevada,2,68,9989
32,Nevada,2,69,9143
32,Nevada,2,70,8942
32,Nevada,2,71,8057
32,Nevada,2,72,7623
32,Nevada,2,73,7637
32,Nevada,2,74,6648
32,Nevada,2,75,6377
32,Nevada,2,76,5829
32,Nevada,2,77,5884
32,Nevada,2,78,5728
32,Nevada,2,79,4965
32,Nevada,2,80,5032
32,Nevada,2,81,4426
32,Nevada,2,82,4290
32,Nevada,2,83,3922
32,Nevada,2,84,3509
32,Nevada,2,85,17620
32,Nevada,2,999,1310601
33,New Hampshire,0,0,13850
33,New Hampshire,0,1,14274
33,New Hampshire,0,2,15132
33,New Hampshire,0,3,15459
33,New Hampshire,0,4,14238
33,New Hampshire,0,5,14945
33,New Hampshire,0,6,15534
33,New Hampshire,0,7,16030
33,New Hampshire,0,8,15580
33,New Hampshire,0,9,15891
33,New Hampshire,0,10,17040
33,New Hampshire,0,11,17066
33,New Hampshire,0,12,17639
33,New Hampshire,0,13,17803
33,New Hampshire,0,14,18096
33,New Hampshire,0,15,18522
33,New Hampshire,0,16,19116
33,New Hampshire,0,17,19814
33,New Hampshire,0,18,19884
33,New Hampshire,0,19,19456
33,New Hampshire,0,20,18329
33,New Hampshire,0,21,18157
33,New Hampshire,0,22,16846
33,New Hampshire,0,23,15549
33,New Hampshire,0,24,14594
33,New Hampshire,0,25,14800
33,New Hampshire,0,26,15111
33,New Hampshire,0,27,14988
33,New Hampshire,0,28,13369
33,New Hampshire,0,29,13678
33,New Hampshire,0,30,14545
33,New Hampshire,0,31,13542
33,New Hampshire,0,32,14492
33,New Hampshire,0,33,14513
33,New Hampshire,0,34,14653
33,New Hampshire,0,35,15945
33,New Hampshire,0,36,16853
33,New Hampshire,0,37,18762
33,New Hampshire,0,38,18891
33,New Hampshire,0,39,18929
33,New Hampshire,0,40,18816
33,New Hampshire,0,41,19374
33,New Hampshire,0,42,20324
33,New Hampshire,0,43,21984
33,New Hampshire,0,44,22239
33,New Hampshire,0,45,22776
33,New Hampshire,0,46,22598
33,New Hampshire,0,47,23740
33,New Hampshire,0,48,23214
33,New Hampshire,0,49,23193
33,New Hampshire,0,50,22790
33,New Hampshire,0,51,22500
33,New Hampshire,0,52,21063
33,New Hampshire,0,53,21233
33,New Hampshire,0,54,20206
33,New Hampshire,0,55,19759
33,New Hampshire,0,56,19033
33,New Hampshire,0,57,18048
33,New Hampshire,0,58,17668
33,New Hampshire,0,59,17555
33,New Hampshire,0,60,17509
33,New Hampshire,0,61,18591
33,New Hampshire,0,62,12590
33,New Hampshire,0,63,12881
33,New Hampshire,0,64,12949
33,New Hampshire,0,65,12763
33,New Hampshire,0,66,11350
