STATE,NAME,SEX,AGE,POPESTIMATE2004
31,Nebraska,2,49,12795
31,Nebraska,2,50,12651
31,Nebraska,2,51,12230
31,Nebraska,2,52,11947
31,Nebraska,2,53,11630
31,Nebraska,2,54,11126
31,Nebraska,2,55,10812
31,Nebraska,2,56,10299
31,Nebraska,2,57,10693
31,Nebraska,2,58,7860
31,Nebraska,2,59,7893
31,Nebraska,2,60,7921
31,Nebraska,2,61,8088
31,Nebraska,2,62,7419
31,Nebraska,2,63,7011
31,Nebraska,2,64,6546
31,Nebraska,2,65,6409
31,Nebraska,2,66,6450
31,Nebraska,2,67,6288
31,Nebraska,2,68,6089
31,Nebraska,2,69,6121
31,Nebraska,2,70,5725
31,Nebraska,2,71,5947
31,Nebraska,2,72,5864
31,Nebraska,2,73,5848
31,Nebraska,2,74,5771
31,Nebraska,2,75,5849
31,Nebraska,2,76,5540
31,Nebraska,2,77,5442
31,Nebraska,2,78,5344
31,Nebraska,2,79,5168
31,Nebraska,2,80,4905
31,Nebraska,2,81,4646
31,Nebraska,2,82,4724
31,Nebraska,2,83,4235
31,Nebraska,2,84,4019
31,Nebraska,2,85,24559
31,Nebraska,2,999,883984
32,Nevada,0,0,34658
32,Nevada,0,1,33957
32,Nevada,0,2,34323
32,Nevada,0,3,33347
32,Nevada,0,4,32412
32,Nevada,0,5,31489
32,Nevada,0,6,31002
32,Nevada,0,7,32268
32,Nevada,0,8,32389
32,Nevada,0,9,32888
32,Nevada,0,10,33704
32,Nevada,0,11,33509
32,Nevada,0,12,34072
32,Nevada,0,13,33475
32,Nevada,0,14,33881
32,Nevada,0,15,32123
32,Nevada,0,16,31068
32,Nevada,0,17,30749
32,Nevada,0,18,28883
32,Nevada,0,19,26983
32,Nevada,0,20,27751
32,Nevada,0,21,28389
32,Nevada,0,22,30734
32,Nevada,0,23,34051
32,Nevada,0,24,34966
32,Nevada,0,25,34964
32,Nevada,0,26,33878
32,Nevada,0,27,33544
32,Nevada,0,28,32911
32,Nevada,0,29,32397
32,Nevada,0,30,32664
32,Nevada,0,31,32776
32,Nevada,0,32,34935
32,Nevada,0,33,37614
32,Nevada,0,34,37231
32,Nevada,0,35,35689
32,Nevada,0,36,34985
32,Nevada,0,37,34294
32,Nevada,0,38,34877
32,Nevada,0,39,36757
32,Nevada,0,40,37278
32,Nevada,0,41,36138
32,Nevada,0,42,36535
32,Nevada,0,43,36268
32,Nevada,0,44,36175
32,Nevada,0,45,34229
32,Nevada,0,46,34507
32,Nevada,0,47,34271
32,Nevada,0,48,32689
32,Nevada,0,49,33518
32,Nevada,0,50,32249
32,Nevada,0,51,31333
32,Nevada,0,52,29643
32,Nevada,0,53,29924
32,Nevada,0,54,30622
32,Nevada,0,55,29674
32,Nevada,0,56,30659
32,Nevada,0,57,31483
32,Nevada,0,58,24521
32,Nevada,0,59,24777
32,Nevada,0,60,24272
32,Nevada,0,61,25234
32,Nevada,0,62,22070
32,Nevada,0,63,21493
32,Nevada,0,64,20351
32,Nevada,0,65,19221
32,Nevada,0,66,18604
32,Nevada,0,67,17162
32,Nevada,0,68,16682
32,Nevada,0,69,16223
32,Nevada,0,70,14748
32,Nevada,0,71,14194
32,Nevada,0,72,13455
32,Nevada,0,73,13153
32,Nevada,0,74,12969
32,Nevada,0,75,11449
32,Nevada,0,76,11121
32,Nevada,0,77,10581
32,Nevada,0,78,9807
32,Nevada,0,79,9318
32,Nevada,0,80,8137
32,Nevada,0,81,7418
32,Nevada,0,82,6861
32,Nevada,0,83,5720
32,Nevada,0,84,5229
32,Nevada,0,85,21670
32,Nevada,0,999,2346222
32,Nevada,1,0,17732
32,Nevada,1,1,17380
32,Nevada,1,2,17464
32,Nevada,1,3,17136
32,Nevada,1,4,16632
32,Nevada,1,5,16087
32,Nevada,1,6,15815
32,Nevada,1,7,16433
32,Nevada,1,8,16607
32,Nevada,1,9,16852
32,Nevada,1,10,17389
32,Nevada,1,11,17077
32,Nevada,1,12,17577
32,Nevada,1,13,17154
32,Nevada,1,14,17323
32,Nevada,1,15,16472
32,Nevada,1,16,16018
32,Nevada,1,17,16123
32,Nevada,1,18,15269
32,Nevada,1,19,14243
32,Nevada,1,20,14446
32,Nevada,1,21,15000
32,Nevada,1,22,15655
32,Nevada,1,23,16911
32,Nevada,1,24,17874
32,Nevada,1,25,17972
32,Nevada,1,26,17415
32,Nevada,1,27,17275
32,Nevada,1,28,17043
32,Nevada,1,29,17010
32,Nevada,1,30,16962
32,Nevada,1,31,16681
32,Nevada,1,32,17989
32,Nevada,1,33,19410
32,Nevada,1,34,19332
32,Nevada,1,35,18613
32,Nevada,1,36,18179
32,Nevada,1,37,17964
32,Nevada,1,38,18295
32,Nevada,1,39,19271
32,Nevada,1,40,19188
32,Nevada,1,41,18805
32,Nevada,1,42,18975
32,Nevada,1,43,18606
32,Nevada,1,44,18841
32,Nevada,1,45,17581
32,Nevada,1,46,17676
32,Nevada,1,47,17319
32,Nevada,1,48,16531
32,Nevada,1,49,17036
32,Nevada,1,50,16064
32,Nevada,1,51,15546
32,Nevada,1,52,14785
32,Nevada,1,53,14954
32,Nevada,1,54,15227
32,Nevada,1,55,14594
32,Nevada,1,56,15116
32,Nevada,1,57,15760
32,Nevada,1,58,12084
32,Nevada,1,59,12392
32,Nevada,1,60,11911
32,Nevada,1,61,12495
32,Nevada,1,62,10947
32,Nevada,1,63,10821
32,Nevada,1,64,10182
32,Nevada,1,65,9757
32,Nevada,1,66,9362
32,Nevada,1,67,8510
32,Nevada,1,68,8477
32,Nevada,1,69,8059
32,Nevada,1,70,7328
32,Nevada,1,71,7062
32,Nevada,1,72,6792
32,Nevada,1,73,6277
32,Nevada,1,74,6302
32,Nevada,1,75,5596
32,Nevada,1,76,5242
32,Nevada,1,77,4957
32,Nevada,1,78,4430
32,Nevada,1,79,4283
32,Nevada,1,80,3490
32,Nevada,1,81,3231
32,Nevada,1,82,2946
32,Nevada,1,83,2429
32,Nevada,1,84,2153
32,Nevada,1,85,7437
32,Nevada,1,999,1189636
32,Nevada,2,0,16926
32,Nevada,2,1,16577
32,Nevada,2,2,16859
32,Nevada,2,3,16211
32,Nevada,2,4,15780
32,Nevada,2,5,15402
32,Nevada,2,6,15187
32,Nevada,2,7,15835
32,Nevada,2,8,15782
32,Nevada,2,9,16036
32,Nevada,2,10,16315
32,Nevada,2,11,16432
32,Nevada,2,12,16495
32,Nevada,2,13,16321
32,Nevada,2,14,16558
32,Nevada,2,15,15651
32,Nevada,2,16,15050
32,Nevada,2,17,14626
32,Nevada,2,18,13614
32,Nevada,2,19,12740
32,Nevada,2,20,13305
32,Nevada,2,21,13389
32,Nevada,2,22,15079
32,Nevada,2,23,17140
32,Nevada,2,24,17092
32,Nevada,2,25,16992
32,Nevada,2,26,16463
32,Nevada,2,27,16269
32,Nevada,2,28,15868
32,Nevada,2,29,15387
32,Nevada,2,30,15702
32,Nevada,2,31,16095
32,Nevada,2,32,16946
32,Nevada,2,33,18204
32,Nevada,2,34,17899
32,Nevada,2,35,17076
32,Nevada,2,36,16806
32,Nevada,2,37,16330
32,Nevada,2,38,16582
32,Nevada,2,39,17486
32,Nevada,2,40,18090
32,Nevada,2,41,17333
32,Nevada,2,42,17560
32,Nevada,2,43,17662
32,Nevada,2,44,17334
32,Nevada,2,45,16648
32,Nevada,2,46,16831
32,Nevada,2,47,16952
32,Nevada,2,48,16158
32,Nevada,2,49,16482
32,Nevada,2,50,16185
32,Nevada,2,51,15787
32,Nevada,2,52,14858
32,Nevada,2,53,14970
32,Nevada,2,54,15395
32,Nevada,2,55,15080
32,Nevada,2,56,15543
32,Nevada,2,57,15723
32,Nevada,2,58,12437
32,Nevada,2,59,12385
32,Nevada,2,60,12361
32,Nevada,2,61,12739
32,Nevada,2,62,11123
32,Nevada,2,63,10672
32,Nevada,2,64,10169
32,Nevada,2,65,9464
32,Nevada,2,66,9242
32,Nevada,2,67,8652
32,Nevada,2,68,8205
32,Nevada,2,69,8164
32,Nevada,2,70,7420
32,Nevada,2,71,7132
32,Nevada,2,72,6663
32,Nevada,2,73,6876
32,Nevada,2,74,6667
32,Nevada,2,75,5853
32,Nevada,2,76,5879
32,Nevada,2,77,5624
32,Nevada,2,78,5377
32,Nevada,2,79,5035
32,Nevada,2,80,4647
32,Nevada,2,81,4187
32,Nevada,2,82,3915
32,Nevada,2,83,3291
32,Nevada,2,84,3076
32,Nevada,2,85,14233
32,Nevada,2,999,1156586
33,New Hampshire,0,0,14592
33,New Hampshire,0,1,14929
33,New Hampshire,0,2,15110
33,New Hampshire,0,3,15532
33,New Hampshire,0,4,14749
33,New Hampshire,0,5,15368
33,New Hampshire,0,6,15976
33,New Hampshire,0,7,16568
33,New Hampshire,0,8,17004
33,New Hampshire,0,9,17519
33,New Hampshire,0,10,18077
33,New Hampshire,0,11,18303
33,New Hampshire,0,12,18925
33,New Hampshire,0,13,19527
33,New Hampshire,0,14,19891
33,New Hampshire,0,15,19450
33,New Hampshire,0,16,19081
33,New Hampshire,0,17,18642
33,New Hampshire,0,18,18788
33,New Hampshire,0,19,18822
33,New Hampshire,0,20,17620
33,New Hampshire,0,21,17763
33,New Hampshire,0,22,16332
33,New Hampshire,0,23,14798
33,New Hampshire,0,24,13337
33,New Hampshire,0,25,13348
33,New Hampshire,0,26,13203
33,New Hampshire,0,27,12957
33,New Hampshire,0,28,13040
33,New Hampshire,0,29,13702
33,New Hampshire,0,30,14547
33,New Hampshire,0,31,15281
33,New Hampshire,0,32,16796
33,New Hampshire,0,33,18012
33,New Hampshire,0,34,18320
33,New Hampshire,0,35,18631
33,New Hampshire,0,36,18313
33,New Hampshire,0,37,19150
33,New Hampshire,0,38,19921
33,New Hampshire,0,39,21577
33,New Hampshire,0,40,22315
33,New Hampshire,0,41,22697
33,New Hampshire,0,42,22676
33,New Hampshire,0,43,23826
33,New Hampshire,0,44,23151
33,New Hampshire,0,45,23281
33,New Hampshire,0,46,22786
33,New Hampshire,0,47,22368
33,New Hampshire,0,48,21164
33,New Hampshire,0,49,21148
33,New Hampshire,0,50,20316
33,New Hampshire,0,51,19947
33,New Hampshire,0,52,18975
33,New Hampshire,0,53,18290
33,New Hampshire,0,54,18012
33,New Hampshire,0,55,18022
33,New Hampshire,0,56,18098
33,New Hampshire,0,57,18969
33,New Hampshire,0,58,12986
33,New Hampshire,0,59,13130
33,New Hampshire,0,60,13075
33,New Hampshire,0,61,13448
33,New Hampshire,0,62,11728
33,New Hampshire,0,63,10361
33,New Hampshire,0,64,9982
33,New Hampshire,0,65,9308
33,New Hampshire,0,66,9108
33,New Hampshire,0,67,8545
33,New Hampshire,0,68,8450
33,New Hampshire,0,69,8358
33,New Hampshire,0,70,7624
33,New Hampshire,0,71,7463
33,New Hampshire,0,72,7401
33,New Hampshire,0,73,7131
33,New Hampshire,0,74,7143
33,New Hampshire,0,75,6654
33,New Hampshire,0,76,6583
33,New Hampshire,0,77,6452
33,New Hampshire,0,78,6024
33,New Hampshire,0,79,5949
33,New Hampshire,0,80,5191
33,New Hampshire,0,81,5031
33,New Hampshire,0,82,4691
33,New Hampshire,0,83,4464
33,New Hampshire,0,84,3858
33,New Hampshire,0,85,20441
33,New Hampshire,0,999,1290121
33,New Hampshire,1,0,7364
33,New Hampshire,1,1,7608
33,New Hampshire,1,2,7812
33,New Hampshire,1,3,7890
33,New Hampshire,1,4,7623
33,New Hampshire,1,5,7992
33,New Hampshire,1,6,8088
33,New Hampshire,1,7,8620
33,New Hampshire,1,8,8663
33,New Hampshire,1,9,9078
33,New Hampshire,1,10,9345
33,New Hampshire,1,11,9477
33,New Hampshire,1,12,9688
33,New Hampshire,1,13,10031
33,New Hampshire,1,14,10311
33,New Hampshire,1,15,9950
33,New Hampshire,1,16,9722
33,New Hampshire,1,17,9474
33,New Hampshire,1,18,9427
33,New Hampshire,1,19,9445
33,New Hampshire,1,20,8865
33,New Hampshire,1,21,8904
33,New Hampshire,1,22,8372
33,New Hampshire,1,23,7552
33,New Hampshire,1,24,6779
33,New Hampshire,1,25,6450
33,New Hampshire,1,26,6652
33,New Hampshire,1,27,6605
33,New Hampshire,1,28,6510
33,New Hampshire,1,29,6746
33,New Hampshire,1,30,7245
33,New Hampshire,1,31,7609
33,New Hampshire,1,32,8282
33,New Hampshire,1,33,8868
33,New Hampshire,1,34,9130
33,New Hampshire,1,35,9247
33,New Hampshire,1,36,9219
33,New Hampshire,1,37,9524
33,New Hampshire,1,38,9782
33,New Hampshire,1,39,10715
33,New Hampshire,1,40,11027
33,New Hampshire,1,41,11235
33,New Hampshire,1,42,11162
33,New Hampshire,1,43,11829
33,New Hampshire,1,44,11516
33,New Hampshire,1,45,11650
33,New Hampshire,1,46,11440
33,New Hampshire,1,47,11114
33,New Hampshire,1,48,10640
33,New Hampshire,1,49,10557
33,New Hampshire,1,50,10087
33,New Hampshire,1,51,9848
33,New Hampshire,1,52,9455
33,New Hampshire,1,53,9106
33,New Hampshire,1,54,9022
33,New Hampshire,1,55,8893
33,New Hampshire,1,56,8894
33,New Hampshire,1,57,9558
33,New Hampshire,1,58,6397
33,New Hampshire,1,59,6553
33,New Hampshire,1,60,6598
33,New Hampshire,1,61,6607
33,New Hampshire,1,62,5734
33,New Hampshire,1,63,5140
33,New Hampshire,1,64,4886
33,New Hampshire,1,65,4586
33,New Hampshire,1,66,4435
33,New Hampshire,1,67,4118
33,New Hampshire,1,68,3982
33,New Hampshire,1,69,3934
33,New Hampshire,1,70,3743
33,New Hampshire,1,71,3500
33,New Hampshire,1,72,3439
33,New Hampshire,1,73,3290
33,New Hampshire,1,74,3253
33,New Hampshire,1,75,3019
33,New Hampshire,1,76,2805
33,New Hampshire,1,77,2677
33,New Hampshire,1,78,2465
33,New Hampshire,1,79,2395
33,New Hampshire,1,80,2123
33,New Hampshire,1,81,1964
33,New Hampshire,1,82,1792
33,New Hampshire,1,83,1660
33,New Hampshire,1,84,1424
33,New Hampshire,1,85,6060
33,New Hampshire,1,999,636276
33,New Hampshire,2,0,7228
33,New Hampshire,2,1,7321
33,New Hampshire,2,2,7298
33,New Hampshire,2,3,7642
33,New Hampshire,2,4,7126
33,New Hampshire,2,5,7376
33,New Hampshire,2,6,7888
33,New Hampshire,2,7,7948
33,New Hampshire,2,8,8341
33,New Hampshire,2,9,8441
33,New Hampshire,2,10,8732
33,New Hampshire,2,11,8826
33,New Hampshire,2,12,9237
33,New Hampshire,2,13,9496
33,New Hampshire,2,14,9580
33,New Hampshire,2,15,9500
33,New Hampshire,2,16,9359
33,New Hampshire,2,17,9168
33,New Hampshire,2,18,9361
33,New Hampshire,2,19,9377
33,New Hampshire,2,20,8755
33,New Hampshire,2,21,8859
33,New Hampshire,2,22,7960
33,New Hampshire,2,23,7246
33,New Hampshire,2,24,6558
33,New Hampshire,2,25,6898
33,New Hampshire,2,26,6551
33,New Hampshire,2,27,6352
33,New Hampshire,2,28,6530
33,New Hampshire,2,29,6956
33,New Hampshire,2,30,7302
33,New Hampshire,2,31,7672
33,New Hampshire,2,32,8514
33,New Hampshire,2,33,9144
33,New Hampshire,2,34,9190
33,New Hampshire,2,35,9384
33,New Hampshire,2,36,9094
33,New Hampshire,2,37,9626
33,New Hampshire,2,38,10139
33,New Hampshire,2,39,10862
33,New Hampshire,2,40,11288
33,New Hampshire,2,41,11462
33,New Hampshire,2,42,11514
33,New Hampshire,2,43,11997
33,New Hampshire,2,44,11635
33,New Hampshire,2,45,11631
33,New Hampshire,2,46,11346
33,New Hampshire,2,47,11254
33,New Hampshire,2,48,10524
33,New Hampshire,2,49,10591
33,New Hampshire,2,50,10229
33,New Hampshire,2,51,10099
33,New Hampshire,2,52,9520
33,New Hampshire,2,53,9184
33,New Hampshire,2,54,8990
33,New Hampshire,2,55,9129
33,New Hampshire,2,56,9204
33,New Hampshire,2,57,9411
33,New Hampshire,2,58,6589
33,New Hampshire,2,59,6577
33,New Hampshire,2,60,6477
33,New Hampshire,2,61,6841
33,New Hampshire,2,62,5994
33,New Hampshire,2,63,5221
33,New Hampshire,2,64,5096
33,New Hampshire,2,65,4722
33,New Hampshire,2,66,4673
33,New Hampshire,2,67,4427
33,New Hampshire,2,68,4468
33,New Hampshire,2,69,4424
33,New Hampshire,2,70,3881
33,New Hampshire,2,71,3963
33,New Hampshire,2,72,3962
33,New Hampshire,2,73,3841
33,New Hampshire,2,74,3890
33,New Hampshire,2,75,3635
33,New Hampshire,2,76,3778
33,New Hampshire,2,77,3775
33,New Hampshire,2,78,3559
33,New Hampshire,2,79,3554
33,New Hampshire,2,80,3068
33,New Hampshire,2,81,3067
33,New Hampshire,2,82,2899
33,New Hampshire,2,83,2804
33,New Hampshire,2,84,2434
33,New Hampshire,2,85,14381
33,New Hampshire,2,999,653845
34,New Jersey,0,0,114609
34,New Jersey,0,1,114254
34,New Jersey,0,2,112600
34,New Jersey,0,3,113290
34,New Jersey,0,4,114425
34,New Jersey,0,5,112479
34,New Jersey,0,6,112114
34,New Jersey,0,7,113312
34,New Jersey,0,8,117117
34,New Jersey,0,9,119079
34,New Jersey,0,10,121605
34,New Jersey,0,11,122673
34,New Jersey,0,12,124378
34,New Jersey,0,13,126029
34,New Jersey,0,14,127867
34,New Jersey,0,15,124542
34,New Jersey,0,16,121056
34,New Jersey,0,17,117622
34,New Jersey,0,18,109018
34,New Jersey,0,19,98831
34,New Jersey,0,20,97837
34,New Jersey,0,21,100434
34,New Jersey,0,22,100399
34,New Jersey,0,23,102279
34,New Jersey,0,24,106702
34,New Jersey,0,25,105067
34,New Jersey,0,26,104160
34,New Jersey,0,27,105763
34,New Jersey,0,28,105182
34,New Jersey,0,29,107738
34,New Jersey,0,30,108805
34,New Jersey,0,31,110291
34,New Jersey,0,32,117840
34,New Jersey,0,33,126342
34,New Jersey,0,34,132519
34,New Jersey,0,35,128224
34,New Jersey,0,36,127905
34,New Jersey,0,37,130740
34,New Jersey,0,38,136204
34,New Jersey,0,39,144492
34,New Jersey,0,40,145967
34,New Jersey,0,41,144983
34,New Jersey,0,42,145084
34,New Jersey,0,43,145270
34,New Jersey,0,44,147666
34,New Jersey,0,45,141834
34,New Jersey,0,46,140379
34,New Jersey,0,47,138017
34,New Jersey,0,48,131689
34,New Jersey,0,49,131074
34,New Jersey,0,50,122633
34,New Jersey,0,51,119451
34,New Jersey,0,52,114317
34,New Jersey,0,53,112629
34,New Jersey,0,54,113185
34,New Jersey,0,55,106978
34,New Jersey,0,56,108721
34,New Jersey,0,57,116154
34,New Jersey,0,58,86731
34,New Jersey,0,59,83897
34,New Jersey,0,60,82152
34,New Jersey,0,61,89421
34,New Jersey,0,62,76047
34,New Jersey,0,63,67853
34,New Jersey,0,64,67306
34,New Jersey,0,65,63198
34,New Jersey,0,66,61987
34,New Jersey,0,67,58217
34,New Jersey,0,68,56648
34,New Jersey,0,69,55791
34,New Jersey,0,70,51887
34,New Jersey,0,71,52570
34,New Jersey,0,72,52488
34,New Jersey,0,73,52200
34,New Jersey,0,74,52774
34,New Jersey,0,75,49280
34,New Jersey,0,76,49145
34,New Jersey,0,77,47440
34,New Jersey,0,78,45035
34,New Jersey,0,79,44428
34,New Jersey,0,80,41232
34,New Jersey,0,81,38294
34,New Jersey,0,82,35640
34,New Jersey,0,83,33852
34,New Jersey,0,84,30354
34,New Jersey,0,85,146840
34,New Jersey,0,999,8634561
34,New Jersey,1,0,58508
34,New Jersey,1,1,58580
34,New Jersey,1,2,57283
34,New Jersey,1,3,57913
34,New Jersey,1,4,58349
34,New Jersey,1,5,57825
34,New Jersey,1,6,57244
34,New Jersey,1,7,58030
34,New Jersey,1,8,59884
34,New Jersey,1,9,61107
34,New Jersey,1,10,62430
34,New Jersey,1,11,62964
34,New Jersey,1,12,63416
34,New Jersey,1,13,64480
34,New Jersey,1,14,65452
34,New Jersey,1,15,63821
34,New Jersey,1,16,62140
34,New Jersey,1,17,60329
34,New Jersey,1,18,57048
34,New Jersey,1,19,51179
34,New Jersey,1,20,50591
34,New Jersey,1,21,52036
34,New Jersey,1,22,51982
34,New Jersey,1,23,52431
34,New Jersey,1,24,54531
34,New Jersey,1,25,53300
34,New Jersey,1,26,52970
34,New Jersey,1,27,52942
34,New Jersey,1,28,52512
34,New Jersey,1,29,54161
34,New Jersey,1,30,54224
34,New Jersey,1,31,54549
34,New Jersey,1,32,58351
34,New Jersey,1,33,61991
34,New Jersey,1,34,65527
34,New Jersey,1,35,63298
34,New Jersey,1,36,62732
34,New Jersey,1,37,63566
34,New Jersey,1,38,66751
34,New Jersey,1,39,71263
34,New Jersey,1,40,71361
34,New Jersey,1,41,71229
34,New Jersey,1,42,71919
34,New Jersey,1,43,71624
34,New Jersey,1,44,72720
34,New Jersey,1,45,69182
34,New Jersey,1,46,68681
34,New Jersey,1,47,67507
34,New Jersey,1,48,64333
34,New Jersey,1,49,64216
34,New Jersey,1,50,59905
34,New Jersey,1,51,57757
34,New Jersey,1,52,55280
34,New Jersey,1,53,54139
34,New Jersey,1,54,54436
34,New Jersey,1,55,50793
34,New Jersey,1,56,52026
34,New Jersey,1,57,55595
34,New Jersey,1,58,40911
34,New Jersey,1,59,40222
34,New Jersey,1,60,38961
34,New Jersey,1,61,42679
34,New Jersey,1,62,35582
34,New Jersey,1,63,31518
34,New Jersey,1,64,31327
34,New Jersey,1,65,29718
34,New Jersey,1,66,28673
34,New Jersey,1,67,26426
34,New Jersey,1,68,25923
34,New Jersey,1,69,25074
34,New Jersey,1,70,22965
34,New Jersey,1,71,23396
34,New Jersey,1,72,22699
34,New Jersey,1,73,22537
34,New Jersey,1,74,22608
34,New Jersey,1,75,20926
34,New Jersey,1,76,20402
34,New Jersey,1,77,19385
34,New Jersey,1,78,18216
34,New Jersey,1,79,17295
34,New Jersey,1,80,15722
34,New Jersey,1,81,14307
34,New Jersey,1,82,13213
34,New Jersey,1,83,12361
34,New Jersey,1,84,10606
34,New Jersey,1,85,43552
34,New Jersey,1,999,4197597
34,New Jersey,2,0,56101
34,New Jersey,2,1,55674
34,New Jersey,2,2,55317
34,New Jersey,2,3,55377
34,New Jersey,2,4,56076
34,New Jersey,2,5,54654
34,New Jersey,2,6,54870
34,New Jersey,2,7,55282
34,New Jersey,2,8,57233
34,New Jersey,2,9,57972
34,New Jersey,2,10,59175
34,New Jersey,2,11,59709
34,New Jersey,2,12,60962
34,New Jersey,2,13,61549
34,New Jersey,2,14,62415
34,New Jersey,2,15,60721
34,New Jersey,2,16,58916
34,New Jersey,2,17,57293
34,New Jersey,2,18,51970
34,New Jersey,2,19,47652
34,New Jersey,2,20,47246
34,New Jersey,2,21,48398
34,New Jersey,2,22,48417
34,New Jersey,2,23,49848
34,New Jersey,2,24,52171
34,New Jersey,2,25,51767
34,New Jersey,2,26,51190
34,New Jersey,2,27,52821
34,New Jersey,2,28,52670
34,New Jersey,2,29,53577
34,New Jersey,2,30,54581
34,New Jersey,2,31,55742
34,New Jersey,2,32,59489
34,New Jersey,2,33,64351
34,New Jersey,2,34,66992
34,New Jersey,2,35,64926
34,New Jersey,2,36,65173
34,New Jersey,2,37,67174
34,New Jersey,2,38,69453
34,New Jersey,2,39,73229
34,New Jersey,2,40,74606
34,New Jersey,2,41,73754
34,New Jersey,2,42,73165
34,New Jersey,2,43,73646
34,New Jersey,2,44,74946
34,New Jersey,2,45,72652
34,New Jersey,2,46,71698
34,New Jersey,2,47,70510
34,New Jersey,2,48,67356
34,New Jersey,2,49,66858
34,New Jersey,2,50,62728
34,New Jersey,2,51,61694
34,New Jersey,2,52,59037
34,New Jersey,2,53,58490
34,New Jersey,2,54,58749
34,New Jersey,2,55,56185
34,New Jersey,2,56,56695
34,New Jersey,2,57,60559
34,New Jersey,2,58,45820
34,New Jersey,2,59,43675
34,New Jersey,2,60,43191
34,New Jersey,2,61,46742
34,New Jersey,2,62,40465
34,New Jersey,2,63,36335
34,New Jersey,2,64,35979
34,New Jersey,2,65,33480
34,New Jersey,2,66,33314
34,New Jersey,2,67,31791
34,New Jersey,2,68,30725
34,New Jersey,2,69,30717
34,New Jersey,2,70,28922
34,New Jersey,2,71,29174
34,New Jersey,2,72,29789
34,New Jersey,2,73,29663
34,New Jersey,2,74,30166
34,New Jersey,2,75,28354
34,New Jersey,2,76,28743
34,New Jersey,2,77,28055
34,New Jersey,2,78,26819
34,New Jersey,2,79,27133
34,New Jersey,2,80,25510
34,New Jersey,2,81,23987
34,New Jersey,2,82,22427
34,New Jersey,2,83,21491
34,New Jersey,2,84,19748
34,New Jersey,2,85,103288
34,New Jersey,2,999,4436964
35,New Mexico,0,0,27620
35,New Mexico,0,1,27406
35,New Mexico,0,2,27340
35,New Mexico,0,3,26659
35,New Mexico,0,4,26560
35,New Mexico,0,5,25492
35,New Mexico,0,6,25163
35,New Mexico,0,7,25147
35,New Mexico,0,8,26291
35,New Mexico,0,9,26931
35,New Mexico,0,10,27927
35,New Mexico,0,11,28984
35,New Mexico,0,12,29332
35,New Mexico,0,13,29903
35,New Mexico,0,14,30217
35,New Mexico,0,15,29830
35,New Mexico,0,16,29665
35,New Mexico,0,17,30717
35,New Mexico,0,18,30016
35,New Mexico,0,19,29513
35,New Mexico,0,20,29037
35,New Mexico,0,21,28467
35,New Mexico,0,22,28456
35,New Mexico,0,23,28442
35,New Mexico,0,24,27963
35,New Mexico,0,25,25808
35,New Mexico,0,26,24776
35,New Mexico,0,27,23958
35,New Mexico,0,28,23329
35,New Mexico,0,29,22758
35,New Mexico,0,30,22706
35,New Mexico,0,31,22357
35,New Mexico,0,32,23162
35,New Mexico,0,33,24084
35,New Mexico,0,34,25101
35,New Mexico,0,35,23834
35,New Mexico,0,36,23211
35,New Mexico,0,37,23197
35,New Mexico,0,38,24483
35,New Mexico,0,39,27220
35,New Mexico,0,40,27267
35,New Mexico,0,41,28657
35,New Mexico,0,42,28390
35,New Mexico,0,43,29268
35,New Mexico,0,44,29301
35,New Mexico,0,45,28293
35,New Mexico,0,46,28320
35,New Mexico,0,47,28651
35,New Mexico,0,48,27666
35,New Mexico,0,49,28014
35,New Mexico,0,50,27089
35,New Mexico,0,51,26597
35,New Mexico,0,52,25876
35,New Mexico,0,53,25289
35,New Mexico,0,54,25689
35,New Mexico,0,55,24534
35,New Mexico,0,56,24036
35,New Mexico,0,57,24859
35,New Mexico,0,58,18823
35,New Mexico,0,59,18938
35,New Mexico,0,60,18220
35,New Mexico,0,61,18610
35,New Mexico,0,62,16831
35,New Mexico,0,63,15659
35,New Mexico,0,64,15473
35,New Mexico,0,65,14795
35,New Mexico,0,66,14346
35,New Mexico,0,67,13757
35,New Mexico,0,68,13010
35,New Mexico,0,69,13129
35,New Mexico,0,70,11893
35,New Mexico,0,71,11817
35,New Mexico,0,72,11778
35,New Mexico,0,73,11025
35,New Mexico,0,74,11045
35,New Mexico,0,75,9951
35,New Mexico,0,76,9702
35,New Mexico,0,77,9064
35,New Mexico,0,78,8494
35,New Mexico,0,79,8352
35,New Mexico,0,80,7716
35,New Mexico,0,81,7050
35,New Mexico,0,82,6718
35,New Mexico,0,83,5951
35,New Mexico,0,84,5391
35,New Mexico,0,85,25412
35,New Mexico,0,999,1903808
35,New Mexico,1,0,13979
35,New Mexico,1,1,13858
35,New Mexico,1,2,13826
35,New Mexico,1,3,13455
35,New Mexico,1,4,13498
35,New Mexico,1,5,12994
35,New Mexico,1,6,12750
35,New Mexico,1,7,12697
35,New Mexico,1,8,13416
35,New Mexico,1,9,13847
35,New Mexico,1,10,14186
35,New Mexico,1,11,14790
35,New Mexico,1,12,14928
35,New Mexico,1,13,15132
35,New Mexico,1,14,15417
35,New Mexico,1,15,15181
35,New Mexico,1,16,15155
35,New Mexico,1,17,15831
35,New Mexico,1,18,15527
35,New Mexico,1,19,15437
35,New Mexico,1,20,15271
35,New Mexico,1,21,15001
35,New Mexico,1,22,14723
